# Omega OM-92b Logger 
Time Zone UTC + -4 hours

# Configuration :
DeviceID,15585
LoggingStart,Button Press
LoggingStartTime,05.30 10:40:00
LoggingInterval,10 mins
TemperatureLoggingEnable,true
TemperatureAlarmThresholdHigh,NA
TemperatureAlarmThresholdLow,NA
HumidityLoggingEnable,true
HumidityAlarmThresholdHigh,NA
HumidityAlarmThresholdLow,NA
Celcius/Fahrenheit,Celcius

,,# Sample Info :,,,,#Plot 
,,Data No,Date,Time,,Date/Time,Temperature,Humidity,DewPoint
,,3944,2021-05-12,20:40:00,,2021-05-12 20:40:00,21.6781,43.5767,8.75292
,,3945,2021-05-12,20:50:00,,2021-05-12 20:50:00,21.817,46.5553,9.86193
,,3946,2021-05-12,21:00:00,,2021-05-12 21:00:00,21.9612,46.1158,9.85172
,,3947,2021-05-12,21:10:00,,2021-05-12 21:10:00,21.9024,45.9358,9.73984
,,3948,2021-05-12,21:20:00,,2021-05-12 21:20:00,21.8864,45.6397,9.62887
,,3949,2021-05-12,21:30:00,,2021-05-12 21:30:00,21.9184,46.1189,9.81379
,,3950,2021-05-12,21:40:00,,2021-05-12 21:40:00,21.8276,46.2409,9.77054
,,3951,2021-05-12,21:50:00,,2021-05-12 21:50:00,21.7742,46.1646,9.69726
,,3952,2021-05-12,22:00:00,,2021-05-12 22:00:00,21.7155,46.0761,9.61515
,,3953,2021-05-12,22:10:00,,2021-05-12 22:10:00,21.6461,45.951,9.51142
,,3954,2021-05-12,22:20:00,,2021-05-12 22:20:00,21.6033,46.1341,9.53174
,,3955,2021-05-12,22:30:00,,2021-05-12 22:30:00,21.5927,45.8839,9.44104
,,3956,2021-05-12,22:40:00,,2021-05-12 22:40:00,21.566,46.1707,9.5095
,,3957,2021-05-12,22:50:00,,2021-05-12 22:50:00,21.4965,45.8839,9.35353
,,3958,2021-05-12,23:00:00,,2021-05-12 23:00:00,21.5232,45.5421,9.26667
,,3959,2021-05-12,23:10:00,,2021-05-12 23:10:00,21.566,45.771,9.38008
,,3960,2021-05-12,23:20:00,,2021-05-12 23:20:00,21.566,45.7618,9.3771
,,3961,2021-05-12,23:30:00,,2021-05-12 23:30:00,21.5232,45.9602,9.40255
,,3962,2021-05-12,23:40:00,,2021-05-12 23:40:00,21.4965,45.713,9.29805
,,3963,2021-05-12,23:50:00,,2021-05-12 23:50:00,21.5499,45.4719,9.26803
,,3964,2021-05-13,00:00:00,,2021-05-13 00:00:00,21.566,45.5085,9.29457
,,3965,2021-05-13,00:10:00,,2021-05-13 00:10:00,21.5232,45.5543,9.27066
,,3966,2021-05-13,00:20:00,,2021-05-13 00:20:00,21.5072,45.4932,9.23616
,,3967,2021-05-13,00:30:00,,2021-05-13 00:30:00,21.4965,45.3773,9.18853
,,3968,2021-05-13,00:40:00,,2021-05-13 00:40:00,21.5766,45.3193,9.24236
,,3969,2021-05-13,00:50:00,,2021-05-13 00:50:00,21.5499,45.5085,9.28
,,3970,2021-05-13,01:00:00,,2021-05-13 01:00:00,21.4965,45.1881,9.12649
,,3971,2021-05-13,01:10:00,,2021-05-13 01:10:00,21.5499,44.9989,9.11272
,,3972,2021-05-13,01:20:00,,2021-05-13 01:20:00,21.5499,45.2338,9.19006
,,3973,2021-05-13,01:30:00,,2021-05-13 01:30:00,21.566,45.1942,9.19158
,,3974,2021-05-13,01:40:00,,2021-05-13 01:40:00,21.5232,44.8737,9.04716
,,3975,2021-05-13,01:50:00,,2021-05-13 01:50:00,21.5927,44.9928,9.14951
,,3976,2021-05-13,02:00:00,,2021-05-13 02:00:00,21.5766,45.1575,9.18925
,,3977,2021-05-13,02:10:00,,2021-05-13 02:10:00,21.5072,45.1606,9.12717
,,3978,2021-05-13,02:20:00,,2021-05-13 02:20:00,21.5499,44.8463,9.06232
,,3979,2021-05-13,02:30:00,,2021-05-13 02:30:00,21.5766,44.9928,9.13496
,,3980,2021-05-13,02:40:00,,2021-05-13 02:40:00,21.566,45.005,9.12929
,,3981,2021-05-13,02:50:00,,2021-05-13 02:50:00,21.5499,44.6967,9.01277
,,3982,2021-05-13,03:00:00,,2021-05-13 03:00:00,21.5766,44.8035,9.07241
,,3983,2021-05-13,03:10:00,,2021-05-13 03:10:00,21.566,44.9409,9.10813
,,3984,2021-05-13,03:20:00,,2021-05-13 03:20:00,21.5232,44.5838,8.95103
,,3985,2021-05-13,03:30:00,,2021-05-13 03:30:00,21.6033,44.4648,8.98407
,,3986,2021-05-13,03:40:00,,2021-05-13 03:40:00,21.5927,44.6021,9.02011
,,3987,2021-05-13,03:50:00,,2021-05-13 03:50:00,21.5339,44.4099,8.90278
,,3988,2021-05-13,04:00:00,,2021-05-13 04:00:00,21.566,44.184,8.8563
,,3989,2021-05-13,04:10:00,,2021-05-13 04:10:00,21.5927,44.4617,8.97336
,,3990,2021-05-13,04:20:00,,2021-05-13 04:20:00,21.566,44.3671,8.91757
,,3991,2021-05-13,04:30:00,,2021-05-13 04:30:00,21.566,44.004,8.79582
,,3992,2021-05-13,04:40:00,,2021-05-13 04:40:00,21.6033,44.1749,8.88711
,,3993,2021-05-13,04:50:00,,2021-05-13 04:50:00,21.566,44.2451,8.87675
,,3994,2021-05-13,05:00:00,,2021-05-13 05:00:00,21.5499,43.9277,8.75562
,,3995,2021-05-13,05:10:00,,2021-05-13 05:10:00,21.5927,44.2267,8.89482
,,3996,2021-05-13,05:20:00,,2021-05-13 05:20:00,21.566,44.181,8.85527
,,3997,2021-05-13,05:30:00,,2021-05-13 05:30:00,21.5339,43.9887,8.76166
,,3998,2021-05-13,05:40:00,,2021-05-13 05:40:00,21.5927,43.5615,8.67043
,,3999,2021-05-13,05:50:00,,2021-05-13 05:50:00,21.5927,44.0589,8.83849
,,4000,2021-05-13,06:00:00,,2021-05-13 06:00:00,21.5766,44.2817,8.89869
,,4001,2021-05-13,06:10:00,,2021-05-13 06:10:00,21.566,43.6042,8.66077
,,4002,2021-05-13,06:20:00,,2021-05-13 06:20:00,21.6033,43.9948,8.82661
,,4003,2021-05-13,06:30:00,,2021-05-13 06:30:00,21.6033,43.6683,8.71632
,,4004,2021-05-13,06:40:00,,2021-05-13 06:40:00,21.566,43.6133,8.66387
,,4005,2021-05-13,06:50:00,,2021-05-13 06:50:00,21.566,43.476,8.61724
,,4006,2021-05-13,07:00:00,,2021-05-13 07:00:00,21.566,43.6408,8.67319
,,4007,2021-05-13,07:10:00,,2021-05-13 07:10:00,21.5499,43.3295,8.55286
,,4008,2021-05-13,07:20:00,,2021-05-13 07:20:00,21.566,43.3967,8.59023
,,4009,2021-05-13,07:30:00,,2021-05-13 07:30:00,21.6194,43.3936,8.63749
,,4010,2021-05-13,07:40:00,,2021-05-13 07:40:00,21.6888,43.2105,8.63773
,,4011,2021-05-13,07:50:00,,2021-05-13 07:50:00,21.7903,43.0335,8.66871
,,4012,2021-05-13,08:00:00,,2021-05-13 08:00:00,21.7903,42.9328,8.63406
,,4013,2021-05-13,08:10:00,,2021-05-13 08:10:00,21.7315,43.0396,8.61774
,,4014,2021-05-13,08:20:00,,2021-05-13 08:20:00,21.8276,43.1617,8.74649
,,4015,2021-05-13,08:30:00,,2021-05-13 08:30:00,21.8276,43.3753,8.81959
,,4016,2021-05-13,08:40:00,,2021-05-13 08:40:00,21.8276,43.2227,8.76741
,,4017,2021-05-13,08:50:00,,2021-05-13 08:50:00,21.7742,43.537,8.8264
,,4018,2021-05-13,09:00:00,,2021-05-13 09:00:00,21.7475,43.2654,8.70962
,,4019,2021-05-13,09:10:00,,2021-05-13 09:10:00,21.8009,43.4272,8.81314
,,4020,2021-05-13,09:20:00,,2021-05-13 09:20:00,21.817,43.5767,8.87855
,,4021,2021-05-13,09:30:00,,2021-05-13 09:30:00,21.7582,43.5737,8.82436
,,4022,2021-05-13,09:40:00,,2021-05-13 09:40:00,21.7475,43.3845,8.75027
,,4023,2021-05-13,09:50:00,,2021-05-13 09:50:00,21.7742,43.6591,8.86788
,,4024,2021-05-13,10:00:00,,2021-05-13 10:00:00,21.7048,43.9948,8.91852
,,4025,2021-05-13,10:10:00,,2021-05-13 10:10:00,21.6888,44.1535,8.95737
,,4026,2021-05-13,10:20:00,,2021-05-13 10:20:00,21.6461,43.9765,8.85914
,,4027,2021-05-13,10:30:00,,2021-05-13 10:30:00,21.6621,44.1047,8.91677
,,4028,2021-05-13,10:40:00,,2021-05-13 10:40:00,21.6621,43.9887,8.87776
,,4029,2021-05-13,10:50:00,,2021-05-13 10:50:00,21.6781,44.1047,8.93129
,,4030,2021-05-13,11:00:00,,2021-05-13 11:00:00,21.6354,44.2634,8.94581
,,4031,2021-05-13,11:10:00,,2021-05-13 11:10:00,21.6194,44.3793,8.97007
,,4032,2021-05-13,11:20:00,,2021-05-13 11:20:00,21.5927,44.3885,8.94892
,,4033,2021-05-13,11:30:00,,2021-05-13 11:30:00,21.6033,44.8066,9.09766
,,4034,2021-05-13,11:40:00,,2021-05-13 11:40:00,21.6194,44.6693,9.06665
,,4035,2021-05-13,11:50:00,,2021-05-13 11:50:00,21.6033,44.7181,9.06832
,,4036,2021-05-13,12:00:00,,2021-05-13 12:00:00,21.5766,44.8035,9.07241
,,4037,2021-05-13,12:10:00,,2021-05-13 12:10:00,21.566,44.6235,9.00298
,,4038,2021-05-13,12:20:00,,2021-05-13 12:20:00,21.5499,44.8707,9.07039
,,4039,2021-05-13,12:30:00,,2021-05-13 12:30:00,21.5339,44.7944,9.0306
,,4040,2021-05-13,12:40:00,,2021-05-13 12:40:00,21.5339,44.9378,9.07803
,,4041,2021-05-13,12:50:00,,2021-05-13 12:50:00,21.5927,44.8188,9.09201
,,4042,2021-05-13,13:00:00,,2021-05-13 13:00:00,21.6621,44.8859,9.17726
,,4043,2021-05-13,13:10:00,,2021-05-13 13:10:00,21.6888,44.8676,9.19544
,,4044,2021-05-13,13:20:00,,2021-05-13 13:20:00,21.7475,44.7974,9.22552
,,4045,2021-05-13,13:30:00,,2021-05-13 13:30:00,21.7155,44.9348,9.2419
,,4046,2021-05-13,13:40:00,,2021-05-13 13:40:00,21.6781,45.0416,9.24323
,,4047,2021-05-13,13:50:00,,2021-05-13 13:50:00,21.6621,45.2186,9.28696
,,4048,2021-05-13,14:00:00,,2021-05-13 14:00:00,21.6354,45.359,9.30877
,,4049,2021-05-13,14:10:00,,2021-05-13 14:10:00,21.6621,45.2064,9.28295
,,4050,2021-05-13,14:20:00,,2021-05-13 14:20:00,21.6033,45.4017,9.29363
,,4051,2021-05-13,14:30:00,,2021-05-13 14:30:00,21.6033,45.8198,9.42996
,,4052,2021-05-13,14:40:00,,2021-05-13 14:40:00,21.7155,45.1728,9.32043
,,4053,2021-05-13,14:50:00,,2021-05-13 14:50:00,21.7582,45.5848,9.49434
,,4054,2021-05-13,15:00:00,,2021-05-13 15:00:00,21.7475,45.7465,9.53737
,,4055,2021-05-13,15:10:00,,2021-05-13 15:10:00,21.7155,45.948,9.57364
,,4056,2021-05-13,15:20:00,,2021-05-13 15:20:00,21.7048,45.8198,9.52231
,,4057,2021-05-13,15:30:00,,2021-05-13 15:30:00,21.6621,45.9907,9.53886
,,4058,2021-05-13,15:40:00,,2021-05-13 15:40:00,21.6781,45.9266,9.53268
,,4059,2021-05-13,15:50:00,,2021-05-13 15:50:00,21.7155,46.1585,9.64178
,,4060,2021-05-13,16:00:00,,2021-05-13 16:00:00,21.6781,46.1189,9.59491
,,4061,2021-05-13,16:10:00,,2021-05-13 16:10:00,21.6621,46.537,9.71484
,,4062,2021-05-13,16:20:00,,2021-05-13 16:20:00,21.6888,46.0029,9.56713
,,4063,2021-05-13,16:30:00,,2021-05-13 16:30:00,21.7582,45.7282,9.54112
,,4064,2021-05-13,16:40:00,,2021-05-13 16:40:00,21.8864,45.4505,9.56697
,,4065,2021-05-13,16:50:00,,2021-05-13 16:50:00,22.0306,45.7862,9.80784
,,4066,2021-05-13,17:00:00,,2021-05-13 17:00:00,22.0733,46.2165,9.98645
,,4067,2021-05-13,17:10:00,,2021-05-13 17:10:00,21.9986,46.2013,9.91341
,,4068,2021-05-13,17:20:00,,2021-05-13 17:20:00,22.0146,46.4271,10.0009
,,4069,2021-05-13,17:30:00,,2021-05-13 17:30:00,22.0306,46.479,10.0322
,,4070,2021-05-13,17:40:00,,2021-05-13 17:40:00,22.0306,46.2501,9.95838
,,4071,2021-05-13,17:50:00,,2021-05-13 17:50:00,22.0306,46.2409,9.95542
,,4072,2021-05-13,18:00:00,,2021-05-13 18:00:00,22.0146,46.2867,9.95561
,,4073,2021-05-13,18:10:00,,2021-05-13 18:10:00,22.0413,46.424,10.0242
,,4074,2021-05-13,18:20:00,,2021-05-13 18:20:00,21.9986,46.1006,9.88082
,,4075,2021-05-13,18:30:00,,2021-05-13 18:30:00,22.0306,46.0609,9.89714
,,4076,2021-05-13,18:40:00,,2021-05-13 18:40:00,22.0146,46.1067,9.89739
,,4077,2021-05-13,18:50:00,,2021-05-13 18:50:00,21.9986,46.0548,9.86598
,,4078,2021-05-13,19:00:00,,2021-05-13 19:00:00,21.9986,45.9785,9.84123
,,4079,2021-05-13,19:10:00,,2021-05-13 19:10:00,21.9718,46.1524,9.8733
,,4080,2021-05-13,19:20:00,,2021-05-13 19:20:00,21.9612,46.1067,9.84875
,,4081,2021-05-13,19:30:00,,2021-05-13 19:30:00,21.9184,46.3752,9.89655
,,4082,2021-05-13,19:40:00,,2021-05-13 19:40:00,21.8864,46.128,9.78757
,,4083,2021-05-13,19:50:00,,2021-05-13 19:50:00,21.8437,46.5309,9.87844
,,4084,2021-05-13,20:00:00,,2021-05-13 20:00:00,21.7903,46.7414,9.89717
,,4085,2021-05-13,20:10:00,,2021-05-13 20:10:00,21.8437,46.9093,9.99945
,,4086,2021-05-13,20:20:00,,2021-05-13 20:20:00,21.8437,46.7628,9.95271
,,4087,2021-05-13,20:30:00,,2021-05-13 20:30:00,21.8276,46.8116,9.95369
,,4088,2021-05-13,20:40:00,,2021-05-13 20:40:00,21.8276,46.9245,9.98969
,,4089,2021-05-13,20:50:00,,2021-05-13 20:50:00,21.817,46.7231,9.91567
,,4090,2021-05-13,21:00:00,,2021-05-13 21:00:00,21.817,46.8177,9.94589
,,4091,2021-05-13,21:10:00,,2021-05-13 21:10:00,21.817,46.9734,9.99549
,,4092,2021-05-13,21:20:00,,2021-05-13 21:20:00,21.8009,46.9337,9.96824
,,4093,2021-05-13,21:30:00,,2021-05-13 21:30:00,21.8009,46.8849,9.95269
,,4094,2021-05-13,21:40:00,,2021-05-13 21:40:00,21.817,46.7445,9.9225
,,4095,2021-05-13,21:50:00,,2021-05-13 21:50:00,21.817,46.7933,9.9381
,,4096,2021-05-13,22:00:00,,2021-05-13 22:00:00,21.8437,47.0008,10.0286
,,4097,2021-05-13,22:10:00,,2021-05-13 22:10:00,21.7903,46.6651,9.87277
,,4098,2021-05-13,22:20:00,,2021-05-13 22:20:00,21.7903,46.8177,9.92153
,,4099,2021-05-13,22:30:00,,2021-05-13 22:30:00,21.7582,46.7018,9.85526
,,4100,2021-05-13,22:40:00,,2021-05-13 22:40:00,21.7903,46.598,9.85127
,,4101,2021-05-13,22:50:00,,2021-05-13 22:50:00,21.7742,46.6255,9.84546
,,4102,2021-05-13,23:00:00,,2021-05-13 23:00:00,21.7155,46.6712,9.80653
,,4103,2021-05-13,23:10:00,,2021-05-13 23:10:00,21.6621,46.5614,9.72266
,,4104,2021-05-13,23:20:00,,2021-05-13 23:20:00,21.6354,46.4332,9.65722
,,4105,2021-05-13,23:30:00,,2021-05-13 23:30:00,21.6194,46.4057,9.63379
,,4106,2021-05-13,23:40:00,,2021-05-13 23:40:00,21.6033,46.305,9.58682
,,4107,2021-05-13,23:50:00,,2021-05-13 23:50:00,21.5927,46.2776,9.56824
,,4108,2021-05-14,00:00:00,,2021-05-14 00:00:00,21.5766,46.1738,9.52021
,,4109,2021-05-14,00:10:00,,2021-05-14 00:10:00,21.5499,46.1158,9.47718
,,4110,2021-05-14,00:20:00,,2021-05-14 00:20:00,21.5499,46.0578,9.45845
,,4111,2021-05-14,00:30:00,,2021-05-14 00:30:00,21.5499,46.1372,9.48408
,,4112,2021-05-14,00:40:00,,2021-05-14 00:40:00,21.4965,46.009,9.39404
,,4113,2021-05-14,00:50:00,,2021-05-14 00:50:00,21.5232,46.0304,9.42526
,,4114,2021-05-14,01:00:00,,2021-05-14 01:00:00,21.5927,45.3223,9.25793
,,4115,2021-05-14,01:10:00,,2021-05-14 01:10:00,21.6033,45.655,9.37636
,,4116,2021-05-14,01:20:00,,2021-05-14 01:20:00,21.5927,45.9174,9.45192
,,4117,2021-05-14,01:30:00,,2021-05-14 01:30:00,21.5499,45.6489,9.32578
,,4118,2021-05-14,01:40:00,,2021-05-14 01:40:00,21.5339,45.5329,9.2734
,,4119,2021-05-14,01:50:00,,2021-05-14 01:50:00,21.6033,45.2735,9.25162
,,4120,2021-05-14,02:00:00,,2021-05-14 02:00:00,21.6461,45.3437,9.31347
,,4121,2021-05-14,02:10:00,,2021-05-14 02:10:00,21.6354,45.4292,9.33176
,,4122,2021-05-14,02:20:00,,2021-05-14 02:20:00,21.6033,45.2644,9.24861
,,4123,2021-05-14,02:30:00,,2021-05-14 02:30:00,21.5927,45.0599,9.17165
,,4124,2021-05-14,02:40:00,,2021-05-14 02:40:00,21.5927,44.828,9.09504
,,4125,2021-05-14,02:50:00,,2021-05-14 02:50:00,21.6461,44.9378,9.17987
,,4126,2021-05-14,03:00:00,,2021-05-14 03:00:00,21.6354,44.9989,9.19033
,,4127,2021-05-14,03:10:00,,2021-05-14 03:10:00,21.5927,44.831,9.09605
,,4128,2021-05-14,03:20:00,,2021-05-14 03:20:00,21.5766,44.7059,9.04004
,,4129,2021-05-14,03:30:00,,2021-05-14 03:30:00,21.6354,44.6723,9.0822
,,4130,2021-05-14,03:40:00,,2021-05-14 03:40:00,21.6354,44.8096,9.12776
,,4131,2021-05-14,03:50:00,,2021-05-14 03:50:00,21.5927,44.7791,9.07887
,,4132,2021-05-14,04:00:00,,2021-05-14 04:00:00,21.6033,44.1718,8.88608
,,4133,2021-05-14,04:10:00,,2021-05-14 04:10:00,21.6621,44.538,9.06176
,,4134,2021-05-14,04:20:00,,2021-05-14 04:20:00,21.6461,44.5716,9.05841
,,4135,2021-05-14,04:30:00,,2021-05-14 04:30:00,21.6033,44.477,8.98814
,,4136,2021-05-14,04:40:00,,2021-05-14 04:40:00,21.6354,44.1749,8.91614
,,4137,2021-05-14,04:50:00,,2021-05-14 04:50:00,21.6888,44.5624,9.09412
,,4138,2021-05-14,05:00:00,,2021-05-14 05:00:00,21.6194,44.3641,8.96498
,,4139,2021-05-14,05:10:00,,2021-05-14 05:10:00,21.6033,44.1199,8.86867
,,4140,2021-05-14,05:20:00,,2021-05-14 05:20:00,21.5766,44.0436,8.81884
,,4141,2021-05-14,05:30:00,,2021-05-14 05:30:00,21.6194,43.9704,8.8329
,,4142,2021-05-14,05:40:00,,2021-05-14 05:40:00,21.5927,43.9582,8.8046
,,4143,2021-05-14,05:50:00,,2021-05-14 05:50:00,21.5766,43.8025,8.73759
,,4144,2021-05-14,06:00:00,,2021-05-14 06:00:00,21.6461,43.595,8.73015
,,4145,2021-05-14,06:10:00,,2021-05-14 06:10:00,21.6461,43.6774,8.75809
,,4146,2021-05-14,06:20:00,,2021-05-14 06:20:00,21.6461,43.5706,8.72186
,,4147,2021-05-14,06:30:00,,2021-05-14 06:30:00,21.5766,43.299,8.56659
,,4148,2021-05-14,06:40:00,,2021-05-14 06:40:00,21.6194,43.3295,8.61564
,,4149,2021-05-14,06:50:00,,2021-05-14 06:50:00,21.6194,43.5859,8.70288
,,4150,2021-05-14,07:00:00,,2021-05-14 07:00:00,21.6194,43.3661,8.62813
,,4151,2021-05-14,07:10:00,,2021-05-14 07:10:00,21.6194,43.2288,8.58124
,,4152,2021-05-14,07:20:00,,2021-05-14 07:20:00,21.6621,43.3051,8.64593
,,4153,2021-05-14,07:30:00,,2021-05-14 07:30:00,21.7155,43.3265,8.70151
,,4154,2021-05-14,07:40:00,,2021-05-14 07:40:00,21.7315,43.3783,8.7337
,,4155,2021-05-14,07:50:00,,2021-05-14 07:50:00,21.7048,43.415,8.72204
,,4156,2021-05-14,08:00:00,,2021-05-14 08:00:00,21.7315,43.5035,8.77633
,,4157,2021-05-14,08:10:00,,2021-05-14 08:10:00,21.7155,43.3387,8.70568
,,4158,2021-05-14,08:20:00,,2021-05-14 08:20:00,21.6781,43.3112,8.6625
,,4159,2021-05-14,08:30:00,,2021-05-14 08:30:00,21.6781,43.5492,8.74359
,,4160,2021-05-14,08:40:00,,2021-05-14 08:40:00,21.6461,44.0375,8.87968
,,4161,2021-05-14,08:50:00,,2021-05-14 08:50:00,21.6461,43.7751,8.79115
,,4162,2021-05-14,09:00:00,,2021-05-14 09:00:00,21.6461,43.8239,8.80766
,,4163,2021-05-14,09:10:00,,2021-05-14 09:10:00,21.6354,44.0375,8.87001
,,4164,2021-05-14,09:20:00,,2021-05-14 09:20:00,21.6033,44.1352,8.87379
,,4165,2021-05-14,09:30:00,,2021-05-14 09:30:00,21.5766,44.1993,8.87109
,,4166,2021-05-14,09:40:00,,2021-05-14 09:40:00,21.566,44.2817,8.88901
,,4167,2021-05-14,09:50:00,,2021-05-14 09:50:00,21.566,44.2451,8.87675
,,4168,2021-05-14,10:00:00,,2021-05-14 10:00:00,21.566,44.3183,8.90125
,,4169,2021-05-14,10:10:00,,2021-05-14 10:10:00,21.5232,44.4678,8.91243
,,4170,2021-05-14,10:20:00,,2021-05-14 10:20:00,21.5339,45.1484,9.14742
,,4171,2021-05-14,10:30:00,,2021-05-14 10:30:00,21.5232,44.6693,8.97942
,,4172,2021-05-14,10:40:00,,2021-05-14 10:40:00,21.5766,44.1047,8.83935
,,4173,2021-05-14,10:50:00,,2021-05-14 10:50:00,21.5927,44.361,8.93974
,,4174,2021-05-14,11:00:00,,2021-05-14 11:00:00,21.6033,44.6937,9.06022
,,4175,2021-05-14,11:10:00,,2021-05-14 11:10:00,21.6033,44.5441,9.01051
,,4176,2021-05-14,11:20:00,,2021-05-14 11:20:00,21.6354,44.6204,9.06496
,,4177,2021-05-14,11:30:00,,2021-05-14 11:30:00,21.6033,44.9561,9.14712
,,4178,2021-05-14,11:40:00,,2021-05-14 11:40:00,21.5927,44.8188,9.09201
,,4179,2021-05-14,11:50:00,,2021-05-14 11:50:00,21.5766,44.9928,9.13496
,,4180,2021-05-14,12:00:00,,2021-05-14 12:00:00,21.5499,44.9226,9.08754
,,4181,2021-05-14,12:10:00,,2021-05-14 12:10:00,21.5339,45.1118,9.13537
,,4182,2021-05-14,12:20:00,,2021-05-14 12:20:00,21.5499,45.1392,9.15897
,,4183,2021-05-14,12:30:00,,2021-05-14 12:30:00,21.5339,45.1362,9.1434
,,4184,2021-05-14,12:40:00,,2021-05-14 12:40:00,21.5339,45.0782,9.12432
,,4185,2021-05-14,12:50:00,,2021-05-14 12:50:00,21.5232,45.4902,9.24973
,,4186,2021-05-14,13:00:00,,2021-05-14 13:00:00,21.5072,45.4261,9.21422
,,4187,2021-05-14,13:10:00,,2021-05-14 13:10:00,21.4645,45.1698,9.09136
,,4188,2021-05-14,13:20:00,,2021-05-14 13:20:00,21.4965,45.4627,9.21648
,,4189,2021-05-14,13:30:00,,2021-05-14 13:30:00,21.4805,45.3071,9.15098
,,4190,2021-05-14,13:40:00,,2021-05-14 13:40:00,21.4805,45.4505,9.19792
,,4191,2021-05-14,13:50:00,,2021-05-14 13:50:00,21.4805,45.42,9.18794
,,4192,2021-05-14,14:00:00,,2021-05-14 14:00:00,21.4965,45.3529,9.18054
,,4193,2021-05-14,14:10:00,,2021-05-14 14:10:00,21.4805,45.4994,9.21387
,,4194,2021-05-14,14:20:00,,2021-05-14 14:20:00,21.4805,45.4902,9.21088
,,4195,2021-05-14,14:30:00,,2021-05-14 14:30:00,21.4805,45.536,9.22582
,,4196,2021-05-14,14:40:00,,2021-05-14 14:40:00,21.4965,45.3742,9.18754
,,4197,2021-05-14,14:50:00,,2021-05-14 14:50:00,21.4965,45.4994,9.22844
,,4198,2021-05-14,15:00:00,,2021-05-14 15:00:00,21.4965,45.4658,9.21748
,,4199,2021-05-14,15:10:00,,2021-05-14 15:10:00,21.5232,45.3407,9.20082
,,4200,2021-05-14,15:20:00,,2021-05-14 15:20:00,21.5232,45.5695,9.27563
,,4201,2021-05-14,15:30:00,,2021-05-14 15:30:00,21.5232,45.5695,9.27563
,,4202,2021-05-14,15:40:00,,2021-05-14 15:40:00,21.5499,45.4932,9.27501
,,4203,2021-05-14,15:50:00,,2021-05-14 15:50:00,21.5339,45.4658,9.25147
,,4204,2021-05-14,16:00:00,,2021-05-14 16:00:00,21.566,45.5604,9.31151
,,4205,2021-05-14,16:10:00,,2021-05-14 16:10:00,21.5499,45.6306,9.31982
,,4206,2021-05-14,16:20:00,,2021-05-14 16:20:00,21.5232,45.481,9.24674
,,4207,2021-05-14,16:30:00,,2021-05-14 16:30:00,21.5232,45.6062,9.28757
,,4208,2021-05-14,16:40:00,,2021-05-14 16:40:00,21.5499,45.5818,9.3039
,,4209,2021-05-14,16:50:00,,2021-05-14 16:50:00,21.566,45.7404,9.37016
,,4210,2021-05-14,17:00:00,,2021-05-14 17:00:00,21.566,45.6733,9.34831
,,4211,2021-05-14,17:10:00,,2021-05-14 17:10:00,21.5499,45.6825,9.33671
,,4212,2021-05-14,17:20:00,,2021-05-14 17:20:00,21.5766,45.8534,9.41656
,,4213,2021-05-14,17:30:00,,2021-05-14 17:30:00,21.5766,45.8656,9.42052
,,4214,2021-05-14,17:40:00,,2021-05-14 17:40:00,21.566,45.9785,9.44738
,,4215,2021-05-14,17:50:00,,2021-05-14 17:50:00,21.5499,45.8167,9.38036
,,4216,2021-05-14,18:00:00,,2021-05-14 18:00:00,21.566,46.067,9.476
,,4217,2021-05-14,18:10:00,,2021-05-14 18:10:00,21.566,46.0029,9.45528
,,4218,2021-05-14,18:20:00,,2021-05-14 18:20:00,21.5927,45.9022,9.44698
,,4219,2021-05-14,18:30:00,,2021-05-14 18:30:00,21.6033,45.8473,9.43888
,,4220,2021-05-14,18:40:00,,2021-05-14 18:40:00,21.6033,45.9174,9.46165
,,4221,2021-05-14,18:50:00,,2021-05-14 18:50:00,21.566,45.9663,9.44343
,,4222,2021-05-14,19:00:00,,2021-05-14 19:00:00,21.6033,45.8839,9.45076
,,4223,2021-05-14,19:10:00,,2021-05-14 19:10:00,21.6354,45.9327,9.49577
,,4224,2021-05-14,19:20:00,,2021-05-14 19:20:00,21.6033,45.9297,9.4656
,,4225,2021-05-14,19:30:00,,2021-05-14 19:30:00,21.566,46.0121,9.45824
,,4226,2021-05-14,19:40:00,,2021-05-14 19:40:00,21.5232,46.183,9.47451
,,4227,2021-05-14,19:50:00,,2021-05-14 19:50:00,21.5072,46.3386,9.51
,,4228,2021-05-14,20:00:00,,2021-05-14 20:00:00,21.5499,46.3905,9.56561
,,4229,2021-05-14,20:10:00,,2021-05-14 20:10:00,21.5499,46.1128,9.4762
,,4230,2021-05-14,20:20:00,,2021-05-14 20:20:00,21.5499,46.4424,9.58226
,,4231,2021-05-14,20:30:00,,2021-05-14 20:30:00,21.6194,46.3386,9.61221
,,4232,2021-05-14,20:40:00,,2021-05-14 20:40:00,21.5766,46.4118,9.59681
,,4233,2021-05-14,20:50:00,,2021-05-14 20:50:00,21.5927,46.3447,9.58984
,,4234,2021-05-14,21:00:00,,2021-05-14 21:00:00,21.5927,46.424,9.61533
,,4235,2021-05-14,21:10:00,,2021-05-14 21:10:00,21.5766,46.4851,9.62031
,,4236,2021-05-14,21:20:00,,2021-05-14 21:20:00,21.566,46.7292,9.68865
