,species,pendant_ID,temp,calendar_date,julian_date,pot_ID,census,table_ID,lightbulb_strength,number_planted,establishment,soil_moisture_3week,germination,soil_moisture_6week,mass,se,sd,mean_temp,max_temp,locality
509,Phacelia tanacetifolia,15574,High,24/10/2021,297,65,Greenhouse Temperature Experiment,3,100,40,32,8,32,9,0.459,0.006772501,3.639984489,31.41014692,32.5624,native
617,Phacelia tanacetifolia,15598,Low,24/10/2021,297,10,Greenhouse Temperature Experiment,1,40,40,32,13,32,12,0.494,0.006772501,3.639984489,24.19076348,25.2617,native
600,Phacelia tanacetifolia,15593,Medium,24/10/2021,297,63,Greenhouse Temperature Experiment,2,60,40,32,24,32,15,0.507,0.006772501,3.639984489,26.14329196,27.4193,native
522,Phacelia tanacetifolia,15575,Low,24/10/2021,297,31,Greenhouse Temperature Experiment,1,40,40,32,28,32,17,0.66,0.006772501,3.639984489,24.79487418,26.0575,native
575,Phacelia tanacetifolia,15585,Medium,24/10/2021,297,15,Greenhouse Temperature Experiment,2,60,40,32,23,32,8,0.678,0.006772501,3.639984489,26.1268815,27.1363,native
596,Phacelia tanacetifolia,15593,Medium,24/10/2021,297,59,Greenhouse Temperature Experiment,2,60,40,32,21,32,15,0.683,0.006772501,3.639984489,26.14329196,27.4193,native
619,Phacelia tanacetifolia,15598,Low,24/10/2021,297,12,Greenhouse Temperature Experiment,1,40,40,32,16,32,7,0.689,0.006772501,3.639984489,24.19076348,25.2617,native
558,Phacelia tanacetifolia,15583,Medium,24/10/2021,297,44,Greenhouse Temperature Experiment,2,60,40,32,28,32,14,0.701,0.006772501,3.639984489,26.65841927,27.8412,native
445,Phacelia tanacetifolia,15571,Low,24/10/2021,297,48,Greenhouse Temperature Experiment,1,40,40,32,18,32,13,0.728,0.006772501,3.639984489,25.91683005,27.5128,native
428,Phacelia tanacetifolia,15566,High,24/10/2021,297,31,Greenhouse Temperature Experiment,3,100,40,32,12,32,11,0.782,0.006772501,3.639984489,33.47691739,34.8482,native
583,Phacelia tanacetifolia,15585,Medium,24/10/2021,297,23,Greenhouse Temperature Experiment,2,60,40,32,26,32,12,0.829,0.006772501,3.639984489,26.1268815,27.1363,native
427,Phacelia tanacetifolia,15566,High,24/10/2021,297,30,Greenhouse Temperature Experiment,3,100,40,32,13,32,7,0.926,0.006772501,3.639984489,33.47691739,34.8482,native
421,Phacelia tanacetifolia,15566,High,24/10/2021,297,24,Greenhouse Temperature Experiment,3,100,40,32,14,32,4,0.979,0.006772501,3.639984489,33.47691739,34.8482,native
472,Phacelia tanacetifolia,15573,High,24/10/2021,297,5,Greenhouse Temperature Experiment,3,100,40,33,19,33,18,0.238,0.006772501,3.639984489,28.56699116,30.0683,native
608,Phacelia tanacetifolia,15598,Low,24/10/2021,297,1,Greenhouse Temperature Experiment,1,40,40,33,17,34,14,0.272,0.006772501,3.639984489,24.19076348,25.2617,native
609,Phacelia tanacetifolia,15598,Low,24/10/2021,297,2,Greenhouse Temperature Experiment,1,40,40,33,20,33,15,0.275,0.006772501,3.639984489,24.19076348,25.2617,native
462,Phacelia tanacetifolia,15571,Low,24/10/2021,297,65,Greenhouse Temperature Experiment,1,40,40,33,40,33,28,0.339,0.006772501,3.639984489,25.91683005,27.5128,native
627,Phacelia tanacetifolia,15598,Low,24/10/2021,297,20,Greenhouse Temperature Experiment,1,40,40,33,20,33,17,0.36,0.006772501,3.639984489,24.19076348,25.2617,native
593,Phacelia tanacetifolia,15593,Medium,24/10/2021,297,56,Greenhouse Temperature Experiment,2,60,40,33,26,33,24,0.372,0.006772501,3.639984489,26.14329196,27.4193,native
562,Phacelia tanacetifolia,15585,Medium,24/10/2021,297,2,Greenhouse Temperature Experiment,2,60,40,33,39,33,23,0.467,0.006772501,3.639984489,26.1268815,27.1363,native
587,Phacelia tanacetifolia,15593,Medium,24/10/2021,297,50,Greenhouse Temperature Experiment,2,60,40,33,23,33,13,0.623,0.006772501,3.639984489,26.14329196,27.4193,native
569,Phacelia tanacetifolia,15585,Medium,24/10/2021,297,9,Greenhouse Temperature Experiment,2,60,40,33,20,33,7,0.665,0.006772501,3.639984489,26.1268815,27.1363,native
559,Phacelia tanacetifolia,15583,Medium,24/10/2021,297,45,Greenhouse Temperature Experiment,2,60,40,33,20,33,11,0.738,0.006772501,3.639984489,26.65841927,27.8412,native
521,Phacelia tanacetifolia,15575,Low,24/10/2021,297,30,Greenhouse Temperature Experiment,1,40,40,33,13,33,11,0.806,0.006772501,3.639984489,24.79487418,26.0575,native
560,Phacelia tanacetifolia,15583,Medium,24/10/2021,297,46,Greenhouse Temperature Experiment,2,60,40,33,25,33,25,0.854,0.006772501,3.639984489,26.65841927,27.8412,native
607,Phacelia tanacetifolia,15593,Medium,24/10/2021,297,70,Greenhouse Temperature Experiment,2,60,40,34,25,34,15,0.291,0.006772501,3.639984489,26.14329196,27.4193,native
437,Phacelia tanacetifolia,15566,High,24/10/2021,297,40,Greenhouse Temperature Experiment,3,100,40,34,9,34,10,0.45,0.006772501,3.639984489,33.47691739,34.8482,native
536,Phacelia tanacetifolia,15575,Low,24/10/2021,297,45,Greenhouse Temperature Experiment,1,40,40,34,18,34,17,0.458,0.006772501,3.639984489,24.79487418,26.0575,native
605,Phacelia tanacetifolia,15593,Medium,24/10/2021,297,68,Greenhouse Temperature Experiment,2,60,40,34,24,34,14,0.481,0.006772501,3.639984489,26.14329196,27.4193,native
565,Phacelia tanacetifolia,15585,Medium,24/10/2021,297,5,Greenhouse Temperature Experiment,2,60,40,34,23,34,9,0.482,0.006772501,3.639984489,26.1268815,27.1363,native
556,Phacelia tanacetifolia,15583,Medium,24/10/2021,297,42,Greenhouse Temperature Experiment,2,60,40,34,21,34,27,0.625,0.006772501,3.639984489,26.65841927,27.8412,native
549,Phacelia tanacetifolia,15583,Medium,24/10/2021,297,35,Greenhouse Temperature Experiment,2,60,40,34,25,34,7,0.65,0.006772501,3.639984489,26.65841927,27.8412,native
529,Phacelia tanacetifolia,15575,Low,24/10/2021,297,38,Greenhouse Temperature Experiment,1,40,40,34,14,34,14,0.652,0.006772501,3.639984489,24.79487418,26.0575,native
488,Phacelia tanacetifolia,15573,High,24/10/2021,297,21,Greenhouse Temperature Experiment,3,100,40,34,17,34,8,1.38,0.006772501,3.639984489,28.56699116,30.0683,native
604,Phacelia tanacetifolia,15593,Medium,24/10/2021,297,67,Greenhouse Temperature Experiment,2,60,40,35,15,35,9,0.38,0.006772501,3.639984489,26.14329196,27.4193,native
550,Phacelia tanacetifolia,15583,Medium,24/10/2021,297,36,Greenhouse Temperature Experiment,2,60,40,35,29,35,22,0.637,0.006772501,3.639984489,26.65841927,27.8412,native
535,Phacelia tanacetifolia,15575,Low,24/10/2021,297,44,Greenhouse Temperature Experiment,1,40,40,35,25,35,10,0.82,0.006772501,3.639984489,24.79487418,26.0575,native
438,Phacelia tanacetifolia,15566,High,24/10/2021,297,41,Greenhouse Temperature Experiment,3,100,40,35,14,35,11,1.072,0.006772501,3.639984489,33.47691739,34.8482,native
433,Phacelia tanacetifolia,15566,High,24/10/2021,297,36,Greenhouse Temperature Experiment,3,100,40,35,18,35,8,1.086,0.006772501,3.639984489,33.47691739,34.8482,native
532,Phacelia tanacetifolia,15575,Low,24/10/2021,297,41,Greenhouse Temperature Experiment,1,40,40,36,26,36,28,0.352,0.006772501,3.639984489,24.79487418,26.0575,native
555,Phacelia tanacetifolia,15583,Medium,24/10/2021,297,41,Greenhouse Temperature Experiment,2,60,40,37,30,37,28,0.596,0.006772501,3.639984489,26.65841927,27.8412,native
